Time; CSin; CSmax; CSmin; CSout; MA1-20; MA2-20; MAmomentum1-1;MAmomentum1-2; MAmomentum2-2; MABSig1; MABSig2; Trade; DMSSignal; +DI; -DI; ADXI; 
2016-07-18 11:16:00; 1,10517; 1,1059; 1,10503; 1,10567; 1,10545668; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,13333333; 0,00000000; 0,07142857; 
2016-07-18 11:26:01; 1,1057; 1,10606; 1,10483; 1,10498; 1,10541399; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,11555556; 0,02168022; 0,12028887; 
2016-07-18 11:36:00; 1,10499; 1,10565; 1,10484; 1,10558; 1,10535352; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,10014815; 0,01878952; 0,16914918; 
2016-07-18 11:46:00; 1,10556; 1,10585; 1,10532; 1,10549; 1,10538989; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,13710953; 0,01628425; 0,22541206; 
2016-07-18 11:56:00; 1,1055; 1,10609; 1,10511; 1,10512; 1,10543023; 1,10542597; -0,06936078; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,15148132; 0,01411302; 0,28466543; 
2016-07-18 12:06:01; 1,10511; 1,10542; 1,10486; 1,10531; 1,10539232; 1,10542597; -0,05563218; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,13128381; 0,07175509; 0,30560748; 
2016-07-18 12:16:01; 1,10529; 1,10573; 1,10527; 1,10537; 1,10541211; 1,10542597; 0,15229734; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,20363437; 0,06218775; 0,34361534; 
2016-07-18 12:26:06; 1,10536; 1,10539; 1,10489; 1,10496; 1,10537862; 1,10542597; -0,03229939; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 60,00000000; 0,17648312; 0,15522938; 0,34819197; 
2016-07-18 12:36:01; 1,10497; 1,10548; 1,10446; 1,10458; 1,10529924; 1,10542597; -0,35449979; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,15295204; 0,19074128; 0,35604557; 
2016-07-18 12:46:00; 1,10462; 1,10504; 1,10439; 1,1048; 1,10523172; 1,10526558; -0,43604807; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,13255844; 0,17966808; 0,36682292; 
2016-07-18 12:56:00; 1,10478; 1,10482; 1,10372; 1,10439; 1,10506647; 1,10526558; -0,95615276; -0,43178480; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,11488398; 0,23692446; 0,39160112; 
2016-07-18 13:06:01; 1,1044; 1,10492; 1,10397; 1,104; 1,10497226; 1,10526558; -1,08341292; -0,47107956; 0,00000000; 0,00000000; 0,00000000; 110,00000000; 0,00000000; 0,11360120; 0,20533453; 0,41214563; 
2016-07-18 13:16:00; 1,10402; 1,10442; 1,10374; 1,10427; 1,10487104; 1,10526558; -1,12425789; -0,50670732; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,09845437; 0,22305463; 0,43982765; 
2016-07-18 13:26:16; 1,10425; 1,10488; 1,10417; 1,10462; 1,10483063; 1,10526558; -1,02268930; -0,57039155; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,17171210; 0,19331402; 0,44405473; 
2016-07-18 13:36:00; 1,10461; 1,10488; 1,1042; 1,10488; 1,10479242; 1,10492625; -0,73910770; -0,68806714; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,00000000; 0,14881715; 0,16753881; 0,37685324; 
